"id","nb_follower","nb_following","verified","reputation","age","nb_tweets","posted_at","text","length","orthographe","nb_urls","nb_hashtag","nb_emoji","named_id","type","spam"
1095599470446891009,5,54,0,0.08,51,1109,"08:24:03","Responsable Communication-F/H-Lille, Nord-Pas-de-Calais, France https://t.co/1UN8FLtXvh",87,0.15,1,0,1,1,publicité,True
1095599474615951360,71,61,0,0.54,26,254,"08:24:04","Signalez @GauldenBoy s’il vous plaît il usurpe mon identité",59,0.80,0,0,1,1,conversation,True
1095599491401596928,870,584,0,0.60,1232,19957,"08:24:08","- Z - P - A - E - J - W - I - M...
- Parfait vous pouvez changer d'oeil ! https://t.co/QXbUEeshPu",97,0.26,0,0,1,1,conversation,True
1095599495608438784,20,58,0,0.26,1308,8782,"08:24:09","@GG_RMC Il y a du mieux je trouve. Il y  a encore quelques annees le simple faite de parler du drapeau francais ,vo… https://t.co/gq1WCtbrdu",140,0.79,1,0,1,0,reaction,False
1095599508161998848,1197,105,0,0.92,2568,14830,"08:24:12","je suis en train de me faire une liste de recette pour manger sainement là faut que je tienne",93,1.00,0,0,1,0,conversation,True
1095599550126014464,255,666,0,0.28,1041,3652,"08:24:22","Que DIEU donne la force à l'Ajax pourqu'il fume le réal de Madrid. 3-0. inch'Allah",82,0.71,0,0,1,0,conversation,True
1095599571093385216,66,57,0,0.54,156,96,"08:24:27","@anne_hessel est venue ce vendredi présenter son livre "Réveillez-vous !" co-écrit avec Jean Jouzel et Pierre… https://t.co/a40iKFxsP6",134,0.64,1,0,1,1,publicité,True
1095599579477741568,146,186,0,0.44,1856,1007,"08:24:29","@httpdylxn Cst pcq tu l'as pas encore vu sur mes lèvres",55,0.67,0,0,1,1,conversation,True
1095599579502989313,93,245,0,0.28,1097,2045,"08:24:29","mais c’est TPMP qu’il faut supp",31,0.50,0,0,1,0,conversation,True
1095599600445079559,175,367,0,0.32,1085,814,"08:24:34","@mireille_tona @FENTYHARD @___Medellin @AlekeroEdna @Hilrii_ohw @zerosnow17 @AfanouKokou Ohhhhhh putain 😂",105,0.10,0,0,2,4,conversation,True
1095599600449273856,352,464,0,0.43,1885,11268,"08:24:34","@MaTweetos @Tocram2 Épic",24,0.00,0,0,1,1,conversation,True
1095599608863117312,617,760,0,0.45,539,31399,"08:24:36","@avnersolal2 @Robert83498200 Mme Knolle,Mme Halimi! Merah et Coulibaly voilà le problème! L islam radical! arno s é… https://t.co/sq2bo4PJzJ",140,0.29,1,0,1,1,conversation,True
1095599638214791168,157,902,0,0.15,1694,6055,"08:24:43","Définition du notion du TIMING :",32,0.83,0,0,1,0,conversation,True
1095599650806079488,697,499,0,0.58,1615,88523,"08:24:46","C’est incroyable le nombre d’enfant qui disparaît ces temps ci",62,0.83,0,0,1,0,conversation,True
1095599659156942848,1426,3137,0,0.31,2278,14261,"08:24:48","@sandrinec558 @nikosaliagas Jolie photo. Ta simplicité t'honore. Passe une bonne journée Sandrine.",98,0.75,0,0,1,1,conversation,True
1095599663372210177,1835,181,0,0.91,263,3666,"08:24:49","@relajandome camaron bombay",27,0.00,0,0,1,1,conversation,True
1095599688529727488,874,469,0,0.65,1317,9787,"08:24:55","@Yanfilipe99 cel n quer carregar mn, estragou",45,0.00,0,0,1,0,conversation,True
1095599692719616001,193,192,0,0.50,702,12026,"08:24:56","même moi",8,1.00,0,0,1,0,conversation,True
1095599696905687040,134,127,0,0.51,53,499,"08:24:57","@arthurherndez j'ai rien fait",29,0.60,0,0,1,1,conversation,True
1095599705306861568,274,180,0,0.60,424,7515,"08:24:59","@gregoryroose Je suis scandalisé ! Pourquoi 2 parents seulement? Quelle vision ringarde. Et 2 c'est après 1 ? Donc… https://t.co/jp8UHSj8Pu",139,0.75,1,0,1,1,reaction,False
1095599717915025408,1279,96,0,0.93,718,8801,"08:25:02","@Arkellana J’ai besoin de soleil, de lumière, de vie. La nuit, c’est trop calme / mort, j’ai du mal &gt;~&lt;",109,0.60,0,0,1,0,conversation,True
1095599717881430016,381,0,0,1.00,428,441064,"08:25:02","13-02-19 09:25:01 0319153 sprimont, Signalisation TC/PPR "",58,0.36,0,0,1,0,other spam,True
1095599726299439104,1266,533,0,0.70,1959,28693,"08:25:04","@Smilerizi Mdrrr rendors toi",28,0.50,0,0,1,0,conversation,True
1095599730464342016,715,1408,0,0.34,546,144703,"08:25:05","Européennes 2019 : "À gauche, c'est la course des petits chevaux", lance Alba Ventura (https://t.co/UNrOZPRAKR) https://t.co/L19FLVwB8O",135,0.48,2,0,1,0,reaction,False
1095599734692241408,117,244,0,0.32,1457,9021,"08:25:06","@Eugenedu931 @VictorHiroto @MLRtania @AbdallaH_GLB @FitzAdri c parce que g pas le gogeta rouge sur db legends sa a… https://t.co/vAP9lcXd3n",139,0.45,1,0,1,2,conversation,True
1095599755626012673,268,80,0,0.77,2231,222746,"08:25:11",""papa est-ce que maman elle a pleuré quand elle a accouché moi ? Ah. Ah non ! C'est moi qui pleurait hihi" DKDJDJZKEL MDR TROP CHOU",131,0.71,0,0,1,0,conversation,True
1095599785011081216,2257,1854,0,0.55,2730,15296,"08:25:18","Remarkable ignorance. https://t.co/ihFHzNONBX",45,0.50,0,0,1,0,conversation,True
1095599793387290624,498,1036,0,0.32,1320,632,"08:25:20","Nous sommes très heureux de poursuivre notre collaboration avec @ca_indosuez du groupe @CreditAgricole et d'accompa… https://t.co/4DMHI15qXo",140,0.72,1,0,1,1,publicité,True
1095599826962665472,5086,640,0,0.89,3413,23592,"08:25:28","Le salon @bepositiveevent ouvre ses portes. On se retrouve dans quelques minutes sur le plateau TV "énergies renouv… https://t.co/DuDM5DvXPy",140,0.77,1,0,1,0,actualité,False
1095599831123402752,1081,147,0,0.88,417,12721,"08:25:29","@Hadieesta Réal Madrid😍",23,0.25,0,0,2,1,conversation,True
1095599843706327040,8,30,0,0.21,1860,1513,"08:25:32","C'est de pire en pire ce gouvernement.",38,0.89,0,0,1,0,conversation,True
1095599847909003264,7,21,0,0.25,102,105,"08:25:33","@Mediapart Question : pensez vous qu'il va rentrer en France ? Moi qui pensais qu'un mis en examen ne pouvait pas voyager à l'étranger!",135,0.71,0,0,1,1,reaction,False
1095599864698810368,326,213,0,0.60,876,655,"08:25:37","Je suis tellement que je peux pas faire autrement 😭😭😭",53,0.75,0,0,2,1,conversation,True
1095599868905746432,7,66,0,0.10,21,300,"08:25:38","@CdcJulien @chaouki52021804 @Detoxweb Les gens parle des ouïghours depuis 2014 😂 😂 waouhhh ah bon pourtant à chaque… https://t.co/QVvXHd6wGs",140,0.65,1,0,2,3,conversation,True
1095599868872220673,147,114,0,0.56,58,903,"08:25:38","@bakIIava Un te anglishtes",26,0.50,0,0,1,1,conversation,True
1095599877290160128,874,702,0,0.55,1674,11588,"08:25:40","@junqswon Okay bas ça devrait le faire alors, thxxx !",53,0.55,0,0,1,1,conversation,True
1095599894071599105,16,100,0,0.14,438,1319,"08:25:44","@Zavytar @itachi_bad Balayette je veux rien savoir",50,0.71,0,0,1,0,conversation,True
1095599894071529472,425,286,0,0.60,1704,38036,"08:25:44","minhyuk qd il arrive dans le dortoir et qu’il s’apprête à faire chier tout le monde en racontant sa vie https://t.co/W3VHMroJeP",127,0.78,0,0,1,1,conversation,True
1095599898232348672,1486,734,0,0.67,2016,28762,"08:25:45","@macialp3 en même temps meuf, tu viens de t’acheter un iPhone XR un mac et des vans jpense que niveau pauvreté on a connu pire",126,0.74,0,0,1,0,conversation,True
1095599902430842880,199,429,0,0.32,1011,14892,"08:25:46","@Anton75_ Moi aussi, au départ je trouvais ça sévère meme si ça nous arrangeait mais avec cet angle de vu on comprend que c'est indiscutable",140,0.82,0,0,1,1,conversation,True
1095599906625110016,352,218,0,0.62,59,263,"08:25:47","T’abuse de la flemme un peu chaakal 😭😭",38,0.60,0,0,2,1,conversation,True
1095599923427532800,2,3,0,0.40,1482,1314,"08:25:51","Découvrez comment se créer un capital santé et vivre une vie meilleure grâce à https://t.co/Hl5uX1YStl. https://t.co/uyRP9tFR9d",127,0.88,2,0,1,0,publicité,True
1095599927630147584,45,957,0,0.04,2785,2158,"08:25:52","@JabraFrance Jabra tu es mon essentiel @Chath35311979",53,0.57,0,0,1,0,conversation,True
1095599940204707840,83,385,0,0.18,2625,912,"08:25:55","@lmp_photo @Steph_Lbb @PinkMariermn @pinktaxiblogger J'ai la gorge c'est le désert du Sahara https://t.co/59McMJ4Ywv",116,0.47,0,0,1,1,conversation,True
1095599998933389313,606,489,0,0.55,3438,7475,"08:26:09","Scène "absolute crush" dans Dynasty : Fallon Carrington qui, après s'être fait larguer, commande un groupe de shoeg… https://t.co/9VjzKzjwM3",140,0.48,1,0,1,0,conversation,True
1095600003089862656,2743,460,0,0.86,1935,1192,"08:26:10","Gâteau invisible individuel aux poires et Nocciolata https://t.co/8XFp6kreTD #Petitsgâteaux #Sansgluten #WeightWatchers",119,0.43,1,3,1,0,publicité,True
1095600007317803008,443,936,0,0.32,2910,6958,"08:26:11","Bientôt du changement pour les étudiants en médecine https://t.co/LRYuoTEkF7",76,0.89,1,0,1,0,actualité,False
1095600007309414400,213,485,0,0.31,3434,6718,"08:26:11","@Djokaire Alors soit c'est des groupies qui vous voient comme des rockstars, soit c'est des gens qui veulent se sen… https://t.co/F7YgstuHva",140,0.76,1,0,1,1,conversation,True
1095600011503534080,93,100,0,0.48,2511,4818,"08:26:12","@sebchenu @KersausonDe Par respect pour ma sensibilité svp ne oubliez pas de photo ni de vidéo de Kohn Bendit ça me… https://t.co/IraMvkU7rM",140,0.74,1,0,1,1,conversation,True
1095600015693828096,494,124,0,0.80,3014,3269,"08:26:13","Merci minie nuisible toujours derrière moi chaque année 😹😂 😘😘😘😘",63,0.50,0,0,4,1,conversation,True
1095600019871272960,1841,388,0,0.83,2677,3948,"08:26:14","[Vu dans la presse] Sogelmer jette l’ancre au cœur de Keroman
#Entreprise #Lorient
 https://t.co/gNOFwSLSiH via @ouestfrance",124,0.43,1,2,1,1,actualité,False
1095600032454184960,4,13,0,0.24,1387,4,"08:26:17","Encore un problème...",21,1.00,0,0,1,0,conversation,True
1095600032479358976,35,120,0,0.23,151,1072,"08:26:17","@Guide_en_Israel Ok. C’est bon tu n’as pas oublié. חזק.",55,0.64,0,0,1,0,conversation,True
1095600040863764480,3028,746,0,0.80,847,27850,"08:26:19","@StrasBourgeoi67 Ah ok. J'avais oublié que j'avais changé de pseudo 😂",69,0.64,0,0,2,1,conversation,True
1095600053442527233,304,353,0,0.46,2811,3692,"08:26:22","@jacksonmukunda ce sont les escroc qui lancent le ballon d'essai ... si le chef mord à l’Hameçon, c'est parti pour… https://t.co/bIU08iXkGh",139,0.77,1,0,1,1,conversation,True
1095600057615872002,41,369,0,0.10,1311,1046,"08:26:23","3 actualités du metteur en scene, realisateur, auteur et acteur d’origine vietnamienne Stephane Ly-Cuong : 13-2-201… https://t.co/3KU5cpxQy7",140,0.52,1,0,1,0,conversation,True
1095600066008698880,2212,610,0,0.78,3537,19355,"08:26:25","@KalumeGauthier Cher ami, auriez-vous reconnu certaines têtes présentant le syndrome de Zachée ?😀😀",98,0.61,0,0,2,0,conversation,True
1095600124728885248,72,126,0,0.36,3032,3800,"08:26:39","2 minutes d’épisode et j’ai déjà envie d’arrêter :(",51,0.67,0,0,2,0,conversation,True
1095600137320181761,617,373,0,0.62,579,23960,"08:26:42","Kit Harington est excellent dans la pub pour Dragon 3 ❄",55,0.82,0,0,1,0,conversation,True
1095600137324371968,93,151,0,0.38,837,5032,"08:26:42","On en parle pas assez des sièges chauffants dans la voiture 😍😍",62,0.85,0,0,2,0,conversation,True
1095600149911396352,106,160,0,0.40,2288,1673,"08:26:45","@aAa_Maksor @imSaazh Le mec nous a follow toute la game le seule moment où il nous a quitter pour aller je ne sais… https://t.co/3OuZKCUoee",139,0.80,1,0,1,0,conversation,True
1095600200247361537,3915,442,0,0.90,1602,65154,"08:26:57","Biwong-Bulu: les jeunes s’inscrivent massivement sur les listes électorales https://t.co/EvHrV59wmN",99,0.57,1,0,1,0,actualité,False
1095600217016143872,98,74,0,0.57,2528,10186,"08:27:01","@tavolara09 @PureTele Ce qu’ils expérimentaient en cités ils le pratiquent maintenant sur l’ensemble du pays",108,0.76,0,0,1,0,reaction,False
1095600242203021312,7963,321,0,0.96,2442,190001,"08:27:07","Supprime putain",15,1.00,0,0,1,0,conversation,True
1095600254781538304,75,63,0,0.54,217,15791,"08:27:10","[🚨VOLUME CHANGE🚨] 
#BTCUSD  
Price: 3692.50000000 https://t.co/6jHEsHz6Y1",73,0.21,0,1,1,3,publicité,True
1095600300910669825,67,54,0,0.55,54,381,"08:27:21","@MourirLife @severiine91 Geeeenre ça RT les tweet de son Crush on dirais bien @severiine91",90,0.50,0,0,1,1,conversation,True
1095600309274054656,3,67,0,0.04,22,7,"08:27:23","@SOROKGUILLAUME Vraiment",24,0.50,0,0,1,1,conversation,True
1095600321861246976,14,100,0,0.12,33,138,"08:27:26","@antoinederay92 @PiedsCarres We bien sur Lyon qui gagne à l'etihad c'est un gros coup, après j'pense que les équipe… https://t.co/yFXNZEdqVt",140,0.60,1,0,1,2,conversation,True
1095600330254045184,1101,3485,0,0.24,1601,733,"08:27:28","Chez MédiaPart 
Ça sent le Roussi
Attention
Aux Suicides
Aux Incendies
Aux Contrôles de tout ordres!
🇫🇷⚔️💞💋🇮🇱",109,0.48,0,0,2,8,conversation,True
1095600347052150784,151,256,0,0.37,3385,14330,"08:27:32","@Carlier13183177 @BFMTV T'inquiète pas l'arriéré, on s'en occupera bientôt ;)",77,0.54,0,0,1,1,conversation,True
1095600351246467072,83,207,0,0.29,154,2587,"08:27:33","@CybelleKamba @JoeLobeya Il semble que l’enfant sait qd le profiteur est passé",78,0.69,0,0,1,1,conversation,True
1095600355415654401,137,329,0,0.29,2170,361,"08:27:34","Qu'attendre d'autre quand des Élus non républicains font le buzz avec les "ancêtres Maliens" à l'Assemblée National… https://t.co/M5ErsDBF4f",140,0.71,1,0,1,0,reaction,False
1095600376408129536,541,786,0,0.41,2258,820,"08:27:39","@etzeremile La grande interrogation c'est comment ? 
Nous n'avons pas des structures dignes et crédibles: (sociale,… https://t.co/oZL72iR6kE",140,0.62,1,0,1,2,reaction,False
1095600384775720965,659,276,0,0.70,1232,109009,"08:27:41","@svznteen tu as très bien lu",28,0.83,0,0,1,1,conversation,True
1095600409941602304,662,662,0,0.50,206,5869,"08:27:47","@mushouu_ Elles sont grv pas cher eshhh",39,0.50,0,0,1,0,conversation,True
1095600418325958656,4040,1429,0,0.74,1172,24759,"08:27:49","@silureman07 Tu t en fous. L essentiel est invisible pour les yeux, on ne voit bien qu avec le cœur.",100,0.74,0,0,1,0,conversation,True
1095600435140935680,383,291,0,0.57,448,9074,"08:27:53","Des structures à la rêcherche d’une squad",41,0.62,0,0,1,0,conversation,True
1095600451880398849,3413,400,0,0.90,2048,38231,"08:27:57","@ashbi38 @piero78280 À l'agonie 🤦🏻‍♀️ rien que ça hein
On a une adresse pour envoyer les fleurs ?",97,0.61,0,0,1,4,conversation,True
1095600468695437312,102,582,0,0.15,3455,4391,"08:28:01","sfft20160805 : 166f92dd-a002-48e4-a9ce-541b42d5c9db",51,0.00,0,0,1,3,other spam,True
1095600468687024129,110324,3295,0,0.97,3508,65082,"08:28:01","Retail Guide: City #Cannabis Co., Fraser Street, Vancouver https://t.co/UfIhAuEPu0 via @Leafly #cannabiz #weednews https://t.co/abzpRWME4J",138,0.19,1,3,1,0,other spam,True
1095600481244774400,270,852,0,0.24,697,528,"08:28:04","@rubixdolan Moist",17,0.00,0,0,1,0,conversation,True
1095600485468463104,248,1901,0,0.12,84,17540,"08:28:05","Ne demandez jamais quelle est l'origine d'un homme ; interrogez plutôt sa vie et vous saurez ce qu'il est.
865",110,0.80,0,0,1,1,conversation,True
1095600489633378305,68,23,0,0.75,51,971,"08:28:06","@kira_yuki_fox On a demandé à quelqu'un :)",42,0.71,0,0,2,1,conversation,True
1095600489666957313,71,351,0,0.17,1684,2817,"08:28:06","Le meilleur de tous ❤️❤️❤️❤️❤️",30,0.29,0,0,2,1,conversation,True
1095600514820202496,633,568,0,0.53,589,59441,"08:28:12","@Tancrede_Crptrs Visiblement le saccage de nos monuments par ces gens-là convient parfaitement aux français, sinon… https://t.co/dCpZjgSFM7",139,0.80,1,0,1,1,reaction,False
1095600519022895105,29,189,0,0.13,301,1182,"08:28:13","@lucas6433 @SebGuillaume @romcanuti @Clamp_trc Mets toi dans la peau de ton cul pour voir ?",91,0.67,0,0,1,2,conversation,True
1095600523213004800,82,4,0,0.95,90,3971,"08:28:14","Natalie Gauvreau https://t.co/MRwE8xE3fW",40,0.00,0,0,1,1,other spam,True
1095600531609808896,475,708,0,0.40,341,13365,"08:28:16","@_forMamamoo @RBW_MAMAMOO yvonne please add #HWASA_DEBUT",56,0.00,0,1,1,0,conversation,True
1095600539960782848,100,48,0,0.68,161,2677,"08:28:18","@bonniewinterbtm MS OUI OMG !!!!!!!!!!!!! JSUIS TROP CONTENT PR TOI TU MERITES GRVVVVVVV 😭😭😭😭😭😭😭😭😭😭😭😭ET DW CA VA AL… https://t.co/GTVgOWyzfN",140,0.23,1,0,2,1,conversation,True
1095600544167706636,293,2236,0,0.12,3182,644,"08:28:19","@MdkFBG @Fabibi_13 A quoi fais tu allusion ?",44,0.62,0,0,1,1,conversation,True
1095600552573108224,423,239,0,0.64,2312,3025,"08:28:21","@ClausVincent_1 @MissTiBiscuit Je crois que je me suis instantanément endormi après mon tweet ! 😅",97,0.67,0,0,2,1,conversation,True
1095600560932339712,1961,314,0,0.86,2767,206714,"08:28:23","@berbereleonard Faut mettre les mains. #astuce #tuyaux",54,0.70,0,2,1,1,conversation,True
1095600560953352192,137,55,0,0.71,1330,483,"08:28:23","C’est urgent, hein @victoriabtl",31,0.50,0,0,1,1,conversation,True
1095600565160239104,8115,8110,0,0.50,2666,6600,"08:28:24","@kirotrel @beninso @situlaimtenvapa Autant la S01 est bien autant la S02 est ratée",82,0.62,0,0,1,1,conversation,True
1095600565139066880,949,799,0,0.54,1241,114301,"08:28:24","OUAIS OUAIS OUAIS VICTOIRE PAR DÉFAUT DE KAARIS 💪🏾❤",51,0.64,0,0,3,1,conversation,True
1095600602892193792,575,458,0,0.56,1202,11071,"08:28:33","Il n'y a pas meilleur gardien",29,0.86,0,0,1,0,conversation,True
1095600611280777216,1289,194,0,0.87,291,14350,"08:28:35","@Biancamore_ Merci 😢❤️❤️❤️",26,0.10,0,0,3,1,conversation,True
1095600636446547969,328,798,0,0.29,1720,1249,"08:28:41","@Rosevita16 @CotedIvoire_off Le même comportement que ma petite reuf",68,0.67,0,0,1,0,conversation,True
1095600661612429312,4222,1623,0,0.72,2468,133325,"08:28:47","@Celiaaaa14_ Heureusement que cyril ne vire pas les chroniqueurs à chaque tweet de ce genre. Tu peux pas apprécier… https://t.co/HoNlExg4UH",139,0.78,1,0,1,0,conversation,True
1095600670000975872,2205,2330,0,0.49,2593,14557,"08:28:49","Parce que « sitôt qu’on est plus de quatre, on est une bande de cons », comme le chantait Brassens dans « Le plurie… https://t.co/76ZisEr85L",140,0.62,1,0,1,3,conversation,True
1095600674207866880,5930,266,1,0.96,3081,4962,"08:28:50","#Angoulême : coup de pouce au langage en grande section de maternelle https://t.co/x49bi4Id3K https://t.co/YYG5KZ757k",117,0.67,1,1,1,0,actualité,False
1095600791648456704,10,193,0,0.05,71,62,"08:29:18","@VoiceOfCongo @damkup Le Président Fatshi sagesse XXXL tu mérites même la présidence U.A",88,0.62,0,0,1,1,reaction,False
